title,review,rating,userName,date,version,country
much better than HP,"easy and works, keep thing simple",5,raychan.uk,2023-07-27T09:25:39-07:00,1.12.1,gb
Stop connecting,The system has just stop connecting from my computer or mobile phone,1,O-Tendo,2023-06-26T07:09:44-07:00,1.11.1,gb
Brother Connect Print App,This app will not stay as an icon on my iPhone.  Each time I need to print I have to go to the App Store and download again.  I can the print a document but the app then disappears so have to go through the same procedure each time.,2,EliieB2000,2023-05-26T21:50:52-07:00,1.11.1,gb
Brilliantly easy to use,I downloaded the app on my phone when I got the printer needed to print off a file from my emails on my phone while sat in my chair. This press print and bingo outcome is the sheet I need it effortlessly simple. Thank you brother,5,The British Brickie,2023-05-24T12:14:14-07:00,1.11.1,gb
Connection,It doesn’t work,1,hkp4u,2023-03-18T13:44:54-07:00,1.10.2,gb
EcoPro not working in app,"Signed up for EcoPro, told to add printer to my account through the app. EcoPro link in app throws back an internal error so unable to use EcoPro benefits!!!!

No easy way to provide app feedback and bugs apart from via a review. Not a great experience so far….",1,Si99uk,2023-03-16T12:36:36-07:00,1.10.2,gb
Preferred the old model,"Our old brother stopped printing to a high enough quality so we bought a new one which means a new app. Which means less flexibility in printing for some reason. Can’t make images small enough and can’t load multiple images to print on one page thus reducing waste.
Seems a step back rather than forward.",1,"S,F&L",2023-02-19T10:01:55-07:00,1.10.1,gb
"Can’t connect, can’t print","My previous Brother connected directly via our home wifi network, this new printer requires the app, which cant find the printer, has to be installed on each device using the printer (the whole family) and even then is variable.",1,Ed..... S,2023-01-15T23:58:47-07:00,1.9.2,gb
Great printer,My old printer had given up.  This is a superb upgrade very pleased with purchase.  Easy to set up.,5,Tullynest,2023-01-11T04:18:34-07:00,1.9.2,gb
Mobile Connect,Good - easy to connect and use.,5,StephenEvans,2022-08-29T01:43:13-07:00,1.7.1,gb
My Brother printer,"Your service engineer came to sort out why my printer would not work.
What a great guy he got it up and running in a few minutes, both on my Ipone/ IPad, what a great job it dose.
I am glad I have stayed with Brother,
I give a 10/10 for backup service and for quality print out and printer
DCP-J1200W. Thank you.
Kind regards.
David.
David Winsor-Green.",5,moascar/Dave,2022-05-18T05:55:25-07:00,1.5.0,gb
Debbie R,"I found this very easy to set up and so far have had no issues with it whatsoever. If you are not tech savvy have somebody to guide you, took me about 15 minutes debi Rr",5,debbi rr,2022-02-14T05:24:48-07:00,1.3.0,gb
A top model printer,I have just replaced my new HP printer with this one - chalk and cheese! Brother is certainly a very welcome addition.,5,Boswald56,2022-02-12T09:54:44-07:00,1.3.0,gb
Password,It constantly loses the network and then I have to retype the password all over again which is a pain.,1,Didi Paul,2022-01-14T06:38:03-07:00,1.2.2,gb
Lakh83,I brought brother printer in 2024 it’s working very well and it’s connect with phone and your computer very easy.,5,Lakh83,2026-01-05T04:53:32-07:00,1.22.1,ca
Essaie # 1,Impossible d’imprimer,3,guayves,2025-12-30T12:17:30-07:00,1.22.1,ca
The worst,"No indication, I had to figure how to connect it to the WiFi on my own, but the worst, I need to create a password to continue configuration and every time I try one (that match the indication) it say temporary error and it kick me out. There is no way to get help I checked on the website but it is like a maze!!",1,Marc34567,2025-12-29T17:06:46-07:00,1.22.1,ca
Easy set up.BS,After instructions aren’t even there to tell you what to do. Connecting to the Internet as a joke.,1,BubbaGManitoba,2025-12-24T19:32:05-07:00,1.22.0,ca
Nothing works,Terrible app and terrible printers. What good are apps or printers when they just refuse to work?,1,JayTheMortal,2025-12-20T09:00:06-07:00,1.22.0,ca
You need WiFi to set up WiFi-Direct,"This app is supposed to make it possible to set up WiFi-Direct on your phone - except it doesn’t work, because I don’t have WiFi. That’s exactly why I need WiFi-direct. I figured it out on my own but this app is a joke.",1,Zufrieda,2025-12-11T13:50:17-07:00,1.22.0,ca
Brother printer,"Very easy and intuitive to install. Also very easy to print files straight from the phone. Probably the feature I use the most.  I use it for game sheets for sports, and for various other work tasks. Would highly recommend.",5,glenkurti,2025-12-03T16:47:28-07:00,1.21.5,ca
Very Poor Set up,"Very complicated on set up, hard to use with apple",1,IMPOSSIBLE COMPLICATED PRINTER,2025-11-08T18:41:09-07:00,1.21.5,ca
Scan,Quick and fast,5,D virk,2025-10-28T10:20:01-07:00,1.21.4,ca
Wireless printing,Works at times and won’t contact at other times. Hard to troubleshoot,1,SMg2074875,2025-10-26T07:13:28-07:00,1.21.4,ca
Terrible,Don’t bother with this app if you can manually enter your wifi ssid from the printer. This app and connectivity with the printer is an exercise in frustration. How they even release it is mind boggling,1,SingularityNot,2025-09-01T18:15:44-07:00,1.21.0,ca
Excellent App,While the Brother printer driver installation package took several confusing loops through promotional signups and wasted the better part of an hour before connecting the Brother Mobile Connect app is plug and play.,5,Pogo2025,2025-08-29T15:01:41-07:00,1.21.0,ca
Great,So easy but I had to download two apps  but I removed it and it still works,4,Get it now don’t wait,2025-08-12T17:21:25-07:00,1.21.0,ca
Ne répond pas bien avec mon mobile,"J’ai rarement le résultat souhaiter à imprimer des documents à partir de mon mobile, ça bug régulièrement.",1,Thaliefree,2025-08-08T08:11:10-07:00,1.21.0,ca
Great all,Great overall app,5,Syed78600,2025-07-28T17:34:03-07:00,1.21.0,ca
Perfect Machine,I am far from a techy person  and this printer was easy to set up to print from my laptop and my phone. Like really easy. Very satisfied.,5,ashabrookedickeson,2025-07-26T11:21:27-07:00,1.21.0,ca
Smooth connection,Easy to operate through phone app,5,Bond241,2025-07-24T10:19:19-07:00,1.21.0,ca
Sucks,Brother sucks like all printers. Prints sometimes. Sometimes not. Can’t always communicate. Want to print black and white? Well forget it if you are low on yellow!!! More software. More subscription programs. And this app?  Why more bloat? I just want to print stuff. And all of the printer makers come from the same evil school of sorcery and tricks to clean your wallet while going insane just trying to print stuff.,1,jeremy!,2025-07-22T16:52:52-07:00,1.20.5,ca
I hate AirPrint,"Thank you for saving me, this is the only way I can use my printer without bringing a laptop everywhere",5,cannedcod,2025-07-19T19:14:34-07:00,1.20.5,ca
Terrible confusing product,"Horrible printer, I will advise everyone to not buy this. It is extremely confusing to get it connected to your device. You have to download a bunch of apps and it still doesn’t work. I had to screenshot my document as a photo and print it that way.",1,brookwe,2025-07-05T18:23:56-07:00,1.20.5,ca
For every service why asking for ….,"Every time why would it ask for subscription 
Once connected printing and scanning by mobile from same network should not ask for subscription",1,blue bare love,2025-07-03T15:18:00-07:00,1.20.5,ca
Updates,"The password on the back and the updates don’t work. It always says “connection lost”. It’s on, ready to go, it prints but it doesn’t update. It seems by design.",2,Rossco_peako,2025-06-16T17:37:37-07:00,1.20.5,ca
Worth the money!,Easy to install; operate and maintain.,5,Mohanakrishnan Sreedharan,2025-06-08T19:40:48-07:00,1.20.5,ca
Useless,The most frustrating,1,It totally sucks,2025-05-23T11:16:31-07:00,1.20.4,ca
Cannot connect,"I’m following the instructions, but I cannot connect with either wired or wifi to either my desktop computer or to my iphone. Have been trying on an off most of this week.",1,"Marionqacdgtti,",2025-05-23T06:52:06-07:00,1.20.4,ca
Amazing,"I never knew scanning would be this easy
If I can do it, anyone can do it
Thank you so much, brother",5,Kamil k,2025-05-16T19:34:21-07:00,1.20.4,ca
Awful service and system,I have bought and returned 3 printers because they will not print on wifi. I’m out of options now. This is ridiculous.,1,Andrea12344567,2025-05-09T06:49:04-07:00,1.20.4,ca
Horrible,Doesn’t connect,1,Bergamasco85,2025-04-07T01:37:01-07:00,1.20.4,ca
Canada user can’t use it,I’m on able to use this app because I’m in Canada,1,Omgnickbehave,2025-03-17T21:09:14-07:00,1.20.2,ca
Constant Jams,I have a brand new laser Brother printer and I am getting constant jams or direction to turn off then on to clear problems. Very very frustrating!!!,1,BEPozniak,2025-03-13T16:20:01-07:00,1.20.2,ca
Sucks,This machine sucks,1,Flyerfan12!,2025-01-30T08:51:52-07:00,1.20.0,ca
One of the best app I ever seen,Perfection just don’t leave and enjoy it,5,Kavoshkln,2025-01-16T23:09:12-07:00,1.20.0,ca
It’s real good machine,It’s very easy to use . It’s only take few minutes to set up and ready to use. I love this.,5,jatinder pal,2025-01-11T20:20:15-07:00,1.20.0,ca
Imprimante,"L’imprimante fonctionne pas,C’est toujours écrit clean de rouler papier",1,Double tannée,2024-12-27T15:45:18-07:00,1.20.0,ca
Printer never works properly over wifi when you need it to.,Garbage,1,Sucker11111,2024-12-24T09:45:25-07:00,1.20.0,ca
Mfc 1012,Always goes offline !!!!!!!!!,1,Frustrating ex brother,2024-12-19T16:53:03-07:00,1.20.0,ca
Confirmation Failure,Confirming an of site printing always needed up with either an error of failing to auto-detect the printer or it keeps silent forever.,4,BTBello,2024-12-14T17:39:55-07:00,1.19.0,ca
Love love love it,Very easy to install and the cold quality is absolutely fantastic! I’m sooo happy with my purchase,5,hanz2329,2024-11-24T16:48:49-07:00,1.19.0,ca
Great Printer,"Perfect for my in home office, works great! 
But only compatible with Brother Brand ink.",5,Beanrito!,2024-11-22T14:32:39-07:00,1.19.0,ca
Google Drive,Not printing directly from my drive,1,Nick07996010,2024-11-13T17:25:49-07:00,1.19.0,ca
wifi,已经什么年代了，wifi都连不上，如果没有猪头，日本已经完了,1,为什么总停,2024-11-13T12:50:10-07:00,1.19.0,ca
Súper,Merveilleuse cette machine  a dépassé mes attentes.,5,Lïïa,2024-11-05T18:51:42-07:00,1.19.0,ca
Installation très difficile sinon impossible,Pas convivial dutout.,1,AnnickBellavance,2024-11-01T16:54:51-07:00,1.19.0,ca
Don’t buy this,"Horribly inconsistent product, not easy to troubleshoot. I regret buying this printer.",1,Cam - Calgary,2024-10-24T11:45:27-07:00,1.19.0,ca
MFC-J6955DW its expensive,"Few issues with the app and printer:

1. Most of the time app says out of memory when trying to print something remotely (mobile data)

2. Fax option is not available in mobile app, I was using fax option in my $100 HP printer even on mobile data, its bummer

3. Printer is not able to feed 80lb double sided glossy paper my cheaper HP printer was able to print it.

Testing still in progress!!",3,Deepesh.me,2024-10-20T08:08:05-07:00,1.19.0,ca
Worked pretty well,"Just got the printer set up and at first it wouldn’t connect to Wifi, probably a typing error because right away it worked and printed .  What a relief after a previously unreliable printer.",3,MAjorityPlayer,2024-10-09T16:40:11-07:00,1.19.0,ca
Garbage,"No use of this machine, no support no self explanatory, learn from Apple",1,Manoj canada,2024-10-05T08:45:30-07:00,1.19.0,ca
Very slow app,The app does not work properly and sometimes does not recognize the printer to send the print command.,2,Mihirocks,2024-09-30T16:33:31-07:00,1.19.0,ca
Mcf-j1205w,"I’ve had it for a month and so far enjoying it more than the HP I used to have. I’m not sure about the claim that the ink last longer than the HP models other than maybe there’s more in the Brother cartridges but at least they are less expensive than HP

Two issues. 
1) is like the ability to scale a photo before printing. Maybe there’s a way of doing it but I couldn’t find it
2) I found the colours dull when I printed a picture on plain paper. Thought they would be a little more vibrant. Yes, I know it wasn’t photographic paper but…..",4,dejawoo2,2024-09-27T08:24:09-07:00,1.19.0,ca
It is unable to connect,It is very hard to connect,1,NicknameWeylin,2024-09-06T14:07:26-07:00,1.19.0,ca
Printer does not work,"It always says paper tray empty no matter what I do. Change the printer settings, restart the machine. Make the settings match exactly what I am printing. Take tray out and put it back in. I even purchased the recommended paper suggested by brother and it STILL doesn’t work. Very disappointed since I bought this after reading reviews from amazon and rtings.com.",1,mrluckysage,2024-08-26T14:43:01-07:00,1.18.3,ca
MFC- J4535DW,This is a great printer and has good resolution for a coloured printer. I wish I bought this sooner. Fast and beautiful pictures for my projects.,5,Anig52,2024-08-13T22:12:26-07:00,1.18.3,ca
Système air print défaillant,Je suis obligé d’utiliser l’application pour imprimer un document simple car selon le air print l’imprimante ne répond pas 1 fois sur 10,1,Larry599?,2024-08-12T19:18:28-07:00,1.18.3,ca
DCP-L2640DW,"Print from iPhone is pretty fast, but scanning is extremely slow",4,tangsense,2024-06-29T11:05:53-07:00,1.18.1,ca
Mobile app does not work,Mobile ap does not work,1,SamJose1998,2024-06-24T08:15:21-07:00,1.18.1,ca
Won’t register product won’t connect to internet no phone customer support,Not a great start and guess what figure it out yourself because there is no support,1,Dill61,2024-06-04T17:24:10-07:00,1.17.0,ca
Connection issue,Often disconnects while printing from phone and thereby wastes paper.,1,Mehrab Stalin,2024-05-04T09:23:35-07:00,1.17.0,ca
0lder Guy,Purchased and installed without any hassle! Easy-Peasy!!,5,Kingforshort,2024-04-12T14:12:12-07:00,1.16.1,ca
My review,Very bad connection,1,Aligjan,2024-03-19T18:45:14-07:00,1.16.1,ca
Brother printer,"Just a great printer. Why? Fast, easy set up , and any paper jams are easy to get unstuck!",5,kath8877,2024-02-08T10:00:15-07:00,1.16.0,ca
Fast,Love it used on two documents.,5,RODNEY FROM CANADA,2024-02-05T08:44:41-07:00,1.16.0,ca
App impression,Très bien fait et facile d’utilisation,5,Totoro5667766,2024-02-04T06:52:08-07:00,1.16.0,ca
NOTHING BUT TROUBLE,I’ve tried,1,Deb Lec,2024-01-31T07:13:44-07:00,1.16.0,ca
Printer,Love it.its faster in printing than I expected,5,keffab1,2024-01-05T06:06:12-07:00,1.16.0,ca
AirPrint Stopped Working,"Downloaded this app - suddenly air print stopped working.  Updated firmware, did a hard reset - nothing works.  What a piece of trash!!!",1,jbharri,2023-12-14T09:07:47-07:00,1.15.1,ca
Beware,Can’t print landscape with this app,2,Nanoutzi,2023-12-10T11:33:52-07:00,1.15.1,ca
Pas beaucoup d’options,"Sa dit qu’on peut imprimer des photos mais on ne peu pas choisir de format d’impression comme 4x6, 5x7 et 8x10. On peut seulement imprimer des photos en A4 ou grand format… on ne peut pas gérer notre imprimante à partir de cette applications comme définir le mode d’impression par défaut. c’est applications ne sert pas à grand chose à part imprimer nos documents mais ça nous pouvons déjà le faire à partir de l’application où se trouve nos documents ou d’Internet.",1,Jarine0601,2023-11-23T04:29:37-07:00,1.15.0,ca
Satisfaction,"Excellent appareil, facile a programmer.",5,hexopan,2023-10-16T15:25:01-07:00,1.14.0,ca
It doesn’t let me print in the app,It keeps saying I need to delete data and when I do it still shows making it impossible to use the app to print I have to use AirPrint all the time,1,vggg gc vm,2023-10-07T14:00:08-07:00,1.14.0,ca
Brother 2550DW,Amazing and easy to use the printer. App is really very very convenient for easy scanning and printing.,5,Kazmeeee,2023-08-08T19:05:20-07:00,1.13.0,ca
Stupid printer!,"I had my iPad and my iPhone connected to the printer and now they both won’t print for me!!!
Argh!!!!!!!",1,hpsaucd,2023-06-20T10:47:52-07:00,1.11.1,ca
Printing,Very slow printing,4,dhthjjjdxnn,2023-05-18T15:05:00-07:00,1.11.1,ca
Doesn’t Connect to the Phone HP more than two decades and never had this issue,FYI: I bought Brother simple because of it printing capabilities; Not certain about it now..,1,penguino_101,2023-04-05T20:06:37-07:00,1.10.3,ca
I love my new brother,He’s a great bro.,5,The one who whispers to frogs.,2023-03-28T16:10:42-07:00,1.10.2,ca
Connect,Has anyone been able to figure out how to connect the printer to your phone AND iPad?,1,niiiiiiiicoooomillz,2023-02-03T10:02:22-07:00,1.10.0,ca
Could be more functional,"This is a great app and adds some more functionality than the native iOS print utility. However, I was looking for an app that can print multi-page documents in a booklet format. Although you can print 2 or 4 pages scaled on a single piece of paper and you can specify a range of pages you can’t change the order in which the 
pages print. 

For example: if I had an 8 page document that I wanted in booklet format I would need two pages on each side of the sheet of paper. The cover of the booklet would be pages 8 and 1, and on the opposite side pages 2 and 7 and so on. It seems to me that this would be a simple thing to add to the functionality of this app. I hope they do.",4,J0M023,2022-10-10T10:46:33-07:00,1.8.0,ca
Can’t connect,Can’t connect to printer,1,Og1. Mia 33129,2022-09-03T10:08:19-07:00,1.7.1,ca
Great,"Good and decent app,
To upgrade this app, it needs an OCR for the scanning option!",4,ellewist1,2022-08-08T17:28:08-07:00,1.7.0,ca
It’s fun to load an APP,"Fun to find out that it is not intuitive friendly. When you scan, the scanner makes noises but, if it scanned, the page disappears into . . . Where? When you have a multi page item to print you must go through 3 or 4 (I lost count) steps to print page 5 only. Not saying it’s bad just saying it is cumbersome and the language used is language a computer wonk would use which is foreign to most people. To print a Safari page was a hit and miss exercise. It doesn’t come up on Apple’s share arrow. Before letting APPs like this fly someone should give it to a few non computer people for whom a computer or iPhone or iPad is a tool, not a career. We want to find and push a button easily and quickly. The Apple's and Brother’s of this world should have a zero star for reviews.",1,Jsponk,2022-07-03T18:50:55-07:00,1.6.0,ca
After the app updated the machine cannot be added to the app,"After the app was updated the machine cannot be add to the app

Such a wast of time. The wifi was connected but just the machine cannot be added to the app. 

Please fix it",1,Hokudo19,2022-05-14T07:47:01-07:00,1.5.0,ca
Printer,Know your wifi password or you will go insane trying to set it up,5,Gradys Mom,2022-04-03T13:53:45-07:00,1.4.0,ca
So easy,It was so easy to set up and print from my smart phone. I love it!,5,Superstar rising,2022-01-31T12:17:50-07:00,1.3.0,ca
Network issues,"It worked at first and on my second try scanning the device says offline and I’m not able to connect after more than 10 times in different time to see if it was a network problem but it wasn’t, so not recommended this printer",1,N123232,2022-01-31T04:34:45-07:00,1.3.0,ca
Works if it wants to…,Just set up my printer the other day and it already has been having issues. Kept saying it was offline on the app and nothing I could find would fix it so I had to forget the device and reattach it. Had to try about 5 times before it would find the printer on the network. Not super impressed its already having issues after 2 print jobs.,1,Lenny2222227,2022-01-17T18:12:38-07:00,1.2.2,ca
Mobile connect review,This was amazing probably the best printer app I have ever used I loved it so much like you don’t understand how much I loved it I wish I could use this every single day of my life this printer app has done nothing but change my life my wife came back after leaving me my son got into a good school I stopped drinking I hope this printer app becomes the most successful printer app ever this has made me so happy thank you mobile connect,5,Phono12332,2025-12-29T01:49:10-07:00,1.22.1,au
更新后，打印功能没有了,不知道为什么，找不到了,1,枣1531,2025-11-13T07:28:18-07:00,1.21.5,au
"Basic functionality works, but scanning experience is frustrating","The app generally does what it’s designed for — I can print, check machine status, and perform basic tasks. However, there are two major issues that really hurt the experience:
	1.	Scanning reliability: Every time I try to scan, the app shows “unable to connect” unless I completely shut down and restart the machine first. It’s strange because I can print from the same app and view the printer’s status, so the connection clearly exists.
	2.	Limited scan editing: After scanning, there’s no option to reorder pages. You can edit or crop, but not rearrange — something my older $60 Canon printer handled effortlessly.

If these two issues are addressed, this would be a solid companion app. For now, it’s functional but far from smooth.",2,BULB232amra612,2025-11-01T16:47:19-07:00,1.21.5,au
Painful,Must be a better way to,1,Jungles23,2025-10-18T19:44:22-07:00,1.21.4,au
So many app issues,The app crashes and barely opens even after updating. Often does not connect to any device that I have regardless if I’m sitting right next to printer and connected to wifi. Haven’t worked out the trick yet. I wouldn’t get a printer that needs this app again. There has to be easier ways to print.,1,kvry385062,2025-10-15T15:28:56-07:00,1.21.3,au
Pretty good,Generally pretty easy to use. Scanning is ok but it’s annoying that you can reorder the pages on the app. Had to do it on the computer after.,4,LamprellA,2025-10-09T23:52:29-07:00,1.21.3,au
It doesn’t work,Doesn’t work,1,Galesburghehehhe,2025-10-06T03:01:20-07:00,1.21.2,au
Network,What a nightmare trying to connect to the home network.,1,Disgruntled No 2.,2025-09-21T16:49:12-07:00,1.21.1,au
Photo printing is painful.,App keeps freezing,1,Turned balaclavas,2025-09-11T03:52:31-07:00,1.21.1,au
Terrible,Terrible - complicated,1,Ben’s$2)?:?,2025-08-23T22:13:30-07:00,1.21.0,au
Simply awesome!,Simply awesome to use and set up..love it,5,Other Geoff,2025-08-21T04:55:18-07:00,1.21.0,au
Mr,Beautiful technology and easy to set up (by my IT-expert wife ….)!,5,Ollie6513,2025-08-19T07:59:54-07:00,1.21.0,au
Full of bugs,"It is hard to tell where the fault lies but this app and the printer scanner it operates (MFC-L2800DW) are not friends. Despite clearly being on the same wifi network, they often cannot see each other and it requires for the app to be completely uninstalled, reinstalled and set up from scratch in order to scan a document.
Furthermore, multi-page documents are then saved as a separate document for each page! Disastrous.",1,Yepmeister,2025-08-03T23:07:57-07:00,1.21.0,au
MFC-J4440DW,"This printer has been one of the best I’ve had. It’s easy to set up, very user friendly & so quick to respond to printing. Also the 150 page paper tray is so much better than any of the others in its class. 5 Star to Brother for brilliant design.
Thanks so much.
Ben",5,Ben Saad 2c,2025-07-20T02:25:26-07:00,1.20.5,au
Good quality,"For the price I am very happy with it, very easy to setup and the quality of colours it is great also.",5,Mrs Csr,2025-07-04T20:01:18-07:00,1.20.5,au
So easy,Can't get much easier,5,saves driven,2025-06-23T22:53:40-07:00,1.20.5,au
Brother app update please,Really happy with app but can developers please include the option to edit zoom in and out with the touch of the fingers before image is printed as the ability to adjust brings a whole new convenience for us Artists and we hope brother app support can incorporate into next update please. Currently most apps have this functionality but yes Definitely a 5 star rating if this small adjustment can be added. Thanks,5,DZ AdroZzZ,2025-06-07T19:42:04-07:00,1.20.5,au
Manual Operation,"You fill it with paper and the printer says you  have to manually add each sheet of paper. 

The printer then doesn’t work despite there is plenty of paper in the tray
Frustrating",1,Robs43,2025-05-19T06:33:26-07:00,1.20.4,au
If it ain’t broke don’t fix it,"The new app/updated app has made my printer almost unusable. I have to reconnect to my WiFi each time, and this process is so arduous through this app! I can no longer print directly from my smart phone. And if I can get the printer to work via the app it no longer lets me choose double sided printing!",1,Oh brother !,2025-05-16T20:12:10-07:00,1.20.4,au
Hard to connect,It is hard to connect but easy after connect,3,Um what the ligma,2025-05-16T01:24:23-07:00,1.20.4,au
Review,Very nice,5,Yeanaf Ullah Abean,2025-05-05T04:35:09-07:00,1.20.4,au
Frustrated setting up   As far as scanning and on line manual,Printer,1,NannyBowen,2025-03-28T19:01:37-07:00,1.20.4,au
Not working,"Bad connection to mobile devices p, colour not true, app,very clunky and hard to use.",1,LeeNesbitt,2025-03-24T03:53:48-07:00,1.20.4,au
Horrible app,Wish I could give a -5 rating. Horrible app and printer never being able to connect to the wifi,1,diet_durian,2025-03-16T18:40:27-07:00,1.20.2,au
Brother to the rescue,I love my Brother printer & app. THE easiest to set up I’ve experienced by far! They all say…so easy but this one IS the other 3 I’ve tried are collecting dust because I couldn’t use them….they were not easy to set up!,5,Mother likes Brother,2025-02-24T18:27:11-07:00,1.20.1,au
Could be better,App could be better. Would be good if you could scan using your camera like HP. Changed to brother from HP and miss that function,1,Bring back old version of app,2025-02-19T22:49:52-07:00,1.20.1,au
"Just works, that’s all you can ever ask for","After grinding away with a useless HP printer I finally bought a brother MFC-j6540DW and it works seamlessly with this app and prints without fault, so lightening fast I wish I’d invested years ago. Increasing size is so easy. Love the app and the machine.",5,Hubycfhihfc,2025-02-10T14:01:18-07:00,1.20.1,au
Worked really good the first time,Really difficult to reconnect wirelessly every single time pretty good when it works though I wanna add to this it’s still rubbish,1,Hugh Jarmz,2025-02-09T14:49:03-07:00,1.20.1,au
Terrible,Forever loosing connection… bring back cables!!!!,1,Snagglebritches,2025-02-06T17:19:03-07:00,1.20.1,au
Printing poorly,Unable to print color,1,RaghunandanManjunath12041981,2025-01-10T20:57:10-07:00,1.20.0,au
App is not working,"Useless ask all the info and can’t event recognise its own product model number and asked to enter manually details of the printer
Not worth 
Just a waste of time",1,dom1n1ch1,2025-01-02T18:25:30-07:00,1.20.0,au
Not happy with this product,Settings are extremely complicated...not user friendly...it's frustrating when your new printer suddenly stop scanning and do occasional printing. Not happy at all with this product.,1,MJA-Piya,2024-12-04T14:08:01-07:00,1.19.0,au
So difficult to set up,"The set up was 30 minutes of button pressing I won’t get back. It tells you change a password, you do that and there’s no ‘ok’ button it just says settings. Apprent settings and ok are synonymous. There’s very little wording, worse than ikea.",1,kvdn,2024-11-05T17:30:31-07:00,1.19.0,au
No it’s not,"Worse printer to ever to set up wi fi 
Phone app settings.",1,Nightmare brother,2024-10-24T18:30:15-07:00,1.19.0,au
Doesn’t work,I can see printer but nothing else works!,1,Chris John m,2024-10-23T16:29:50-07:00,1.19.0,au
Trouble connecting,Sad.,2,Shelby77fragar,2024-10-09T14:47:44-07:00,1.19.0,au
Doesn’t work on latest iPhone,App doesn’t even open on iPhone 16 Pro Max,1,19815678,2024-10-09T00:20:16-07:00,1.19.0,au
Excellent,Thank you very much,5,Andy_2219,2024-09-16T16:48:48-07:00,1.19.0,au
Set up to wifi,Was very difficult to find and follow instructions. Should be auto easy.,1,Mr Macca dock head,2024-09-04T22:30:20-07:00,1.19.0,au
fantastic,"I have waited 10 years to print directly from an ipad. Now I can do it, and scan and create multiple page PDFs. No need for any paid 3rd party software.",5,HK.......,2024-08-16T18:09:03-07:00,1.18.3,au
Not working,"Set the printer up, worked a treat, now five days later it can’t be found, so no printing and no stars",1,Monty Rides North,2024-08-13T14:24:10-07:00,1.18.3,au
Rubbish,Doesn't work. You think you have a printer but actually you just have a big paper weight taking up space,1,Sunnymd44,2024-08-05T00:09:14-07:00,1.18.3,au
Brother print &scan app,"I’ve identified my printer which is not on your list provided with the software request to download a printer app for my iPhone 12+ but your software for this request to download the app. Has me going around in circles for two days. I click the printer shown on the dot provided which takes me to your next page and nowhere can I see a download button just a whole lot of what looks like advertising your supposedly great product by which I find hard to believe if you can’t get a download page available easily. I clicked download complete app and got a fright when I saw how much you want for the app. Thought you would provide it with the purchase of your machine. If You don’t contact me with an easier way to down load a print, and as you have it linked with print and scan, I’m going to have to give the printer back to office works and write off this experience to bad blue on my part. 
Contact me please not with just a standard thank you for buying your product but with real support. SEND ME A DOWN LOAD LINK. so I can make use of the product. 
This is a test to see just how Brother support will respond and for me to see the reality of support. 
Thank you 
Stafford Whitwell",1,dwnunderoz,2024-08-02T23:24:38-07:00,1.18.3,au
Most annoying printer,"Consistently disconnects itself from wifi
There should be a far more modern approach with the printers window
Annoying",2,K-c…,2024-08-01T16:28:03-07:00,1.18.3,au
Brother printer,I bought a new Brother printer DCP-J1200W it’s so hard to connect it to my phone,1,Zing reed,2024-07-28T01:02:53-07:00,1.18.1,au
Mr Basheer,Very good,5,adiraibasheer,2024-07-03T01:55:52-07:00,1.18.1,au
Brother printer assessment,"Very time consuming to set up printer with a small keyboard. 
Setup instructions very sparse
Issues with printing a web page with some images missing. Don’t know if that is caused by the file publisher setup, but strange",3,moth135,2024-07-01T04:03:27-07:00,1.18.1,au
Scanning,Very very good,5,Chaudau,2024-06-06T02:13:47-07:00,1.17.0,au
Printer app,It actually helps you to print instead of finding how to print it,5,Skk boy,2024-06-03T01:12:52-07:00,1.17.0,au
Mike,"My previous HP would connect my Internet, iPhone and IPad so easily. Even I could scan or print easily. This Brother is sapping the life out of me. Every action I want to do is difficult to say the least. And or a complete problem. If it wasn’t for the in app chat service, I would have returned it already. Still might. It is so “Not” user friendly. Unless you are an I.T. Person. I’d steer clear of a Brother",1,Mikealongbeer,2024-05-26T05:52:16-07:00,1.17.0,au
Easy set up works well,Simply to use & convenient when I need to print directly from mobile rather than PC,5,Jason_4030,2024-05-16T20:38:17-07:00,1.17.0,au
Tempermental,Sometimes it prints. Sometimes it doesn’t. Sometimes I have to save a file from my email then print through the printer app to force it to print from my phone. This was an expensive investment for a lot of headache.,1,Mishnbrad,2024-05-11T18:14:09-07:00,1.17.0,au
S Ngai,Can not print both side of paper,2,Sunny Vaucluse,2024-04-10T00:29:40-07:00,1.16.1,au
Printer and app no good,Never connects. Same as the computer. The device is found on the same network and always comes up with a printer error. Terrible app and printer,1,Cheeeezy,2024-03-21T18:30:39-07:00,1.16.1,au
Brother MFC-J4340DW,Best printer I have ever had. Simple to use from desktop or mobile & no issues whatsoever. Excellent for emailing from printer too!! 👍,5,fingermark2,2024-03-12T19:49:30-07:00,1.16.1,au
Unsuspected charge,"Originally stated no charge to be made unless a purchase was made, card details added, without a purchase, $20 charged 
And still can not access my printer 
Wifi accessible and waln cable plugged in",1,Hendo99909,2024-03-06T03:35:08-07:00,1.16.1,au
Cannot connect via Wifi,"Couldn’t connect via wifi after setup,",1,Peter Feng,2024-02-14T23:03:11-07:00,1.16.0,au
Nick,Works very well indeed,4,Lord tw,2024-02-13T22:27:46-07:00,1.16.0,au
